,weighted_average_recommendation_score,movieId,recomendada
14433,3.0,ns4981,False
14434,3.0,as7103,False
14435,3.0,ns4984,False
14436,3.0,as6265,False
14437,3.0,ns596,False
14438,3.0,as7116,False
14439,3.0,as2463,False
14440,3.0,as1945,False
14441,3.0,ns4001,False
14442,3.0,as3260,False
14443,3.0,hs1024,False
14444,3.0,ds1307,False
14445,3.0,as4046,False
14446,3.0,hs620,False
14447,3.0,hs610,False
14448,3.0,as5251,False
14449,3.0,ns2593,False
14450,3.0,hs605,False
14451,3.0,hs1002,False
14452,3.0,ns2601,False
14453,3.0,ds1302,False
14454,3.0,hs59,False
14455,3.0,as4050,False
14456,3.0,hs1008,False
14457,3.0,hs1013,False
14458,3.0,hs578,False
14459,3.0,hs1016,False
14460,3.0,hs573,False
14461,3.0,ns2613,False
14462,3.0,as5256,False
14463,3.0,ds1288,False
14464,3.0,as4063,False
14465,3.0,ds1309,False
14466,3.0,ns2580,False
14467,3.0,as4045,False
14468,3.0,ds1324,False
14469,3.0,hs671,False
14470,3.0,as4911,False
14471,3.0,ds1328,False
14472,3.0,as4036,False
14473,3.0,hs661,False
14474,3.0,ds1327,False
14475,3.0,hs659,False
14476,3.0,hs654,False
14477,3.0,ds978,False
14478,3.0,ds979,False
14479,3.0,ds1317,False
14480,3.0,ds981,False
14481,3.0,hs644,False
14482,3.0,hs642,False
14483,3.0,ds1321,False
14484,3.0,hs638,False
14485,3.0,ds990,False
14486,3.0,as4909,False
14487,3.0,ns2568,False
14488,3.0,as3336,False
14489,3.0,hs564,False
14490,3.0,hs561,False
14491,3.0,hs674,False
14492,3.0,as4066,False
14493,3.0,as5269,False
14494,3.0,as3301,False
14495,3.0,ns2660,False
14496,3.0,hs509,False
14497,3.0,hs508,False
14498,3.0,hs507,False
14499,3.0,hs506,False
14500,3.0,as4884,False
14501,3.0,as4882,False
14502,3.0,ns2664,False
14503,3.0,ns2670,False
14504,3.0,as4881,False
14505,3.0,hs495,False
14506,3.0,as5275,False
14507,3.0,ns2679,False
14508,3.0,as4091,False
14509,3.0,as4093,False
14510,3.0,ns2682,False
14511,3.0,ds1245,False
14512,3.0,as329,False
14513,3.0,as4095,False
14514,3.0,ds126,False
14515,3.0,as4084,False
14516,3.0,as4887,False
14517,3.0,hs1031,False
14518,3.0,ns2629,False
14519,3.0,hs1026,False
14520,3.0,hs1027,False
14521,3.0,hs556,False
14522,3.0,as4069,False
14523,3.0,ds1270,False
14524,3.0,hs55,False
14525,3.0,ns2637,False
14526,3.0,as4073,False
14527,3.0,ns2641,False
14528,3.0,hs1049,False
14529,3.0,hs1034,False
14530,3.0,hs539,False
14531,3.0,ns2645,False
14532,3.0,ds1266,False
14533,3.0,as3309,False
14534,3.0,as4081,False
14535,3.0,hs522,False
14536,3.0,ns2653,False
14537,3.0,hs1046,False
14538,3.0,as5246,False
14539,3.0,hs675,False
14540,3.0,hs2852,False
14541,3.0,hs779,False
14542,3.0,ds888,False
14543,3.0,as3394,False
14544,3.0,hs837,False
14545,3.0,as4935,False
14546,3.0,hs818,False
14547,3.0,ns2430,False
14548,3.0,as3392,False
14549,3.0,ds905,False
14550,3.0,ds906,False
14551,3.0,as3391,False
14552,3.0,hs796,False
14553,3.0,ds911,False
14554,3.0,ds1389,False
14555,3.0,hs791,False
14556,3.0,as3998,False
14557,3.0,ds1387,False
14558,3.0,hs789,False
14559,3.0,as3388,False
14560,3.0,ns2447,False
14561,3.0,hs787,False
14562,3.0,ns245,False
14563,3.0,as5223,False
14564,3.0,ds1403,False
14565,3.0,hs841,False
14566,3.0,hs866,False
14567,3.0,as495,False
14568,3.0,as397,False
14569,3.0,ds857,False
14570,3.0,ns2380,False
14571,3.0,as3971,False
14572,3.0,ds858,False
14573,3.0,hs875,False
14574,3.0,ns2388,False
14575,3.0,hs872,False
14576,3.0,ds865,False
14577,3.0,ds1406,False
14578,3.0,hs864,False
14579,3.0,hs86,False
14580,3.0,ns240,False
14581,3.0,ds1415,False
14582,3.0,hs856,False
14583,3.0,hs854,False
14584,3.0,hs851,False
14585,3.0,as5221,False
14586,3.0,ds875,False
14587,3.0,as400,False
14588,3.0,ds1378,False
14589,3.0,ds967,False
14590,3.0,ds92,False
14591,3.0,ns2506,False
14592,3.0,hs709,False
14593,3.0,hs701,False
14594,3.0,ns2514,False
14595,3.0,as3360,False
14596,3.0,ds1351,False
14597,3.0,ds1348,False
14598,3.0,as3358,False
14599,3.0,as4022,False
14600,3.0,hs7,False
14601,3.0,as4023,False
14602,3.0,as4025,False
14603,3.0,hs689,False
14604,3.0,as5243,False
14605,3.0,ds963,False
14606,3.0,hs683,False
14607,3.0,hs682,False
14608,3.0,ns2535,False
14609,3.0,as4030,False
14610,3.0,ns2537,False
14611,3.0,ns254,False
14612,3.0,as4019,False
14613,3.0,as3363,False
14614,3.0,ns2500,False
14615,3.0,ds934,False
14616,3.0,ns246,False
14617,3.0,ns2461,False
14618,3.0,ns2462,False
14619,3.0,hs766,False
14620,3.0,as4008,False
14621,3.0,ds1375,False
14622,3.0,as4009,False
14623,3.0,as401,False
14624,3.0,as338,False
14625,3.0,as3378,False
14626,3.0,as3367,False
14627,3.0,ds937,False
14628,3.0,ns2476,False
14629,3.0,ds938,False
14630,3.0,hs736,False
14631,3.0,hs735,False
14632,3.0,as5233,False
14633,3.0,ns2487,False
14634,3.0,as3368,False
14635,3.0,ds948,False
14636,3.0,ns2696,False
14637,3.0,as3284,False
14638,3.0,as4097,False
14639,3.0,as4202,False
14640,3.0,ds1107,False
14641,3.0,ds1101,False
14642,3.0,hs2982,False
14643,3.0,as3179,False
14644,3.0,hs1204,False
14645,3.0,hs298,False
14646,3.0,hs1206,False
14647,3.0,hs2976,False
14648,3.0,ns2947,False
14649,3.0,hs1213,False
14650,3.0,as5326,False
14651,3.0,as3175,False
14652,3.0,hs2971,False
14653,3.0,ds1090,False
14654,3.0,as3171,False
14655,3.0,ds1088,False
14656,3.0,hs2968,False
14657,3.0,hs2967,False
14658,3.0,as4827,False
14659,3.0,as5331,False
14660,3.0,ns297,False
14661,3.0,hs2987,False
14662,3.0,as3193,False
14663,3.0,hs2989,False
14664,3.0,hs3012,False
14665,3.0,as4182,False
14666,3.0,ds1134,False
14667,3.0,ns289,False
14668,3.0,hs3018,False
14669,3.0,ns2900,False
14670,3.0,ns2901,False
14671,3.0,as3206,False
14672,3.0,hs3015,False
14673,3.0,as5313,False
14674,3.0,ns2906,False
14675,3.0,hs2990,False
14676,3.0,hs3006,False
14677,3.0,hs30,False
14678,3.0,ds1125,False
14679,3.0,hs2996,False
14680,3.0,ns2917,False
14681,3.0,ds1116,False
14682,3.0,as5319,False
14683,3.0,hs1196,False
14684,3.0,hs2992,False
14685,3.0,as4821,False
14686,3.0,hs2944,False
14687,3.0,hs1075,False
14688,3.0,ns2973,False
14689,3.0,hs2904,False
14690,3.0,hs2900,False
14691,3.0,ds1059,False
14692,3.0,ds1056,False
14693,3.0,hs29,False
14694,3.0,ns3028,False
14695,3.0,ns3029,False
14696,3.0,hs289,False
14697,3.0,hs1261,False
14698,3.0,hs2886,False
14699,3.0,ns3031,False
14700,3.0,as3151,False
14701,3.0,ds1049,False
14702,3.0,as4223,False
14703,3.0,as4799,False
14704,3.0,ns3042,False
14705,3.0,ns3045,False
14706,3.0,hs2873,False
14707,3.0,as4793,False
14708,3.0,ds1048,False
14709,3.0,hs1282,False
14710,3.0,as5350,False
14711,3.0,ds1060,False
14712,3.0,as3157,False
14713,3.0,as5340,False
14714,3.0,as4204,False
14715,3.0,hs1237,False
14716,3.0,as4205,False
14717,3.0,hs294,False
14718,3.0,hs2929,False
14719,3.0,ns2982,False
14720,3.0,hs2926,False
14721,3.0,ns2991,False
14722,3.0,as4209,False
14723,3.0,hs2921,False
14724,3.0,as4218,False
14725,3.0,hs2920,False
14726,3.0,ns3001,False
14727,3.0,ns3003,False
14728,3.0,ns3004,False
14729,3.0,hs2915,False
14730,3.0,hs291,False
14731,3.0,ds1062,False
14732,3.0,ns3013,False
14733,3.0,ds1061,False
14734,3.0,ns2886,False
14735,3.0,hs1182,False
14736,3.0,hs3030,False
14737,3.0,hs1177,False
14738,3.0,hs1106,False
14739,3.0,ns2754,False
14740,3.0,as3257,False
14741,3.0,hs1113,False
14742,3.0,hs392,False
14743,3.0,ns2768,False
14744,3.0,ns277,False
14745,3.0,ns2773,False
14746,3.0,ds1202,False
14747,3.0,hs1124,False
14748,3.0,hs375,False
14749,3.0,hs113,False
14750,3.0,as3248,False
14751,3.0,as3247,False
14752,3.0,ns2780,False
14753,3.0,ds120,False
14754,3.0,hs1134,False
14755,3.0,hs1136,False
14756,3.0,as4133,False
14757,3.0,as5297,False
14758,3.0,as4851,False
14759,3.0,ds121,False
14760,3.0,as3259,False
14761,3.0,as4122,False
14762,3.0,as4110,False
14763,3.0,as410,False
14764,3.0,ns2709,False
14765,3.0,ns2711,False
14766,3.0,hs457,False
14767,3.0,ns2715,False
14768,3.0,hs449,False
14769,3.0,hs446,False
14770,3.0,as4867,False
14771,3.0,as4108,False
14772,3.0,hs1092,False
14773,3.0,ds1211,False
14774,3.0,as4861,False
14775,3.0,hs429,False
14776,3.0,hs422,False
14777,3.0,as5285,False
14778,3.0,hs419,False
14779,3.0,ds1217,False
14780,3.0,ns2739,False
14781,3.0,ns274,False
14782,3.0,as3263,False
14783,3.0,as4137,False
14784,3.0,hs358,False
14785,3.0,ds1195,False
14786,3.0,hs3059,False
14787,3.0,ns2843,False
14788,3.0,ns2850,False
14789,3.0,ds1150,False
14790,3.0,ds1147,False
14791,3.0,ds1146,False
14792,3.0,ns2860,False
14793,3.0,hs1161,False
14794,3.0,hs3060,False
14795,3.0,hs306,False
14796,3.0,ns2865,False
14797,3.0,ns2836,False
14798,3.0,as484,False
14799,3.0,ns2866,False
14800,3.0,hs3057,False
14801,3.0,hs3054,False
14802,3.0,as4839,False
14803,3.0,ns2869,False
14804,3.0,ds1142,False
14805,3.0,hs1168,False
14806,3.0,hs3034,False
14807,3.0,hs1159,False
14808,3.0,hs1152,False
14809,3.0,hs1139,False
14810,3.0,ds1175,False
14811,3.0,ns2795,False
14812,3.0,ds1192,False
14813,3.0,as4140,False
14814,3.0,ds1191,False
14815,3.0,hs1146,False
14816,3.0,ds1183,False
14817,3.0,ns2804,False
14818,3.0,as5298,False
14819,3.0,as5299,False
14820,3.0,as4149,False
14821,3.0,hs317,False
14822,3.0,as415,False
14823,3.0,ds1171,False
14824,3.0,as4151,False
14825,3.0,as4847,False
14826,3.0,ns2825,False
14827,3.0,as4155,False
14828,3.0,ds117,False
14829,3.0,hs1150,False
14830,3.0,as5301,False
14831,3.0,ns2376,False
14832,3.0,ds1431,False
14833,3.0,ds1437,False
14834,3.0,ns1366,False
14835,3.0,as3775,False
14836,3.0,as3776,False
14837,3.0,ds351,False
14838,3.0,ds346,False
14839,3.0,ns1393,False
14840,3.0,as3777,False
14841,3.0,as5147,False
14842,3.0,ns1931,False
14843,3.0,ns1389,False
14844,3.0,ns1933,False
14845,3.0,ds620,False
14846,3.0,ns1938,False
14847,3.0,ds623,False
14848,3.0,ds34,False
14849,3.0,ds337,False
14850,3.0,as6504,False
14851,3.0,ns1378,False
14852,3.0,as3780,False
14853,3.0,ns1950,False
14854,3.0,ds334,False
14855,3.0,ns1957,False
14856,3.0,ds353,False
14857,3.0,as3774,False
14858,3.0,ds616,False
14859,3.0,ds368,False
14860,3.0,ns1869,False
14861,3.0,ns1424,False
14862,3.0,ns1423,False
14863,3.0,ns1419,False
14864,3.0,ns1875,False
14865,3.0,ns1417,False
14866,3.0,ds37,False
14867,3.0,ns1883,False
14868,3.0,as3765,False
14869,3.0,as3584,False
14870,3.0,as3581,False
14871,3.0,ds61,False
14872,3.0,ds611,False
14873,3.0,ds366,False
14874,3.0,as5139,False
14875,3.0,ds364,False
14876,3.0,ns1409,False
14877,3.0,ns1403,False
14878,3.0,as3583,False
14879,3.0,as5048,False
14880,3.0,ds332,False
14881,3.0,ns1365,False
14882,3.0,ns1286,False
14883,3.0,ns1360,False
14884,3.0,ns1324,False
14885,3.0,ds313,False
14886,3.0,ns1323,False
14887,3.0,as38,False
14888,3.0,ds311,False
14889,3.0,as3542,False
14890,3.0,ns2007,False
14891,3.0,ns132,False
14892,3.0,ds31,False
14893,3.0,as5159,False
14894,3.0,as3803,False
14895,3.0,ds65,False
14896,3.0,as3806,False
14897,3.0,ns2019,False
14898,3.0,ns2030,False
14899,3.0,as5027,False
14900,3.0,ns2037,False
14901,3.0,as381,False
14902,3.0,ns1293,False
14903,3.0,ds668,False
14904,3.0,as3814,False
14905,3.0,ns1327,False
14906,3.0,ns1328,False
14907,3.0,as5157,False
14908,3.0,as5156,False
14909,3.0,ns1962,False
14910,3.0,ns136,False
14911,3.0,ds628,False
14912,3.0,ns1970,False
14913,3.0,as3787,False
14914,3.0,as3552,False
14915,3.0,ds322,False
14916,3.0,ns1978,False
14917,3.0,ns1353,False
14918,3.0,ds632,False
14919,3.0,as3546,False
14920,3.0,as379,False
14921,3.0,ns1342,False
14922,3.0,ds636,False
14923,3.0,ns1986,False
14924,3.0,ns1337,False
14925,3.0,ds645,False
14926,3.0,ds646,False
14927,3.0,as3548,False
14928,3.0,as3547,False
14929,3.0,ds60,False
14930,3.0,ns1428,False
14931,3.0,as3597,False
14932,3.0,ds597,False
14933,3.0,ns1620,False
14934,3.0,ds422,False
14935,3.0,ns1732,False
14936,3.0,ns1735,False
14937,3.0,as5098,False
14938,3.0,ns1738,False
14939,3.0,as5097,False
14940,3.0,ns174,False
14941,3.0,ds483,False
14942,3.0,ds484,False
14943,3.0,as3642,False
14944,3.0,ns1601,False
14945,3.0,ns1597,False
14946,3.0,ns1590,False
14947,3.0,ns1751,False
14948,3.0,ns1755,False
14949,3.0,ds50,False
14950,3.0,ns1756,False
14951,3.0,as3698,False
14952,3.0,ns1760,False
14953,3.0,ds505,False
14954,3.0,as3643,False
14955,3.0,ns1726,False
14956,3.0,ns1624,False
14957,3.0,ns1658,False
14958,3.0,as3667,False
14959,3.0,ns1697,False
14960,3.0,as3658,False
14961,3.0,ns1676,False
14962,3.0,ns1699,False
14963,3.0,ns170,False
14964,3.0,ds458,False
14965,3.0,ns1701,False
14966,3.0,ns1664,False
14967,3.0,as3653,False
14968,3.0,ns1630,False
14969,3.0,as3676,False
14970,3.0,as3677,False
14971,3.0,as512,False
14972,3.0,ns165,False
14973,3.0,as5104,False
14974,3.0,ns1717,False
14975,3.0,ns1644,False
14976,3.0,ns1641,False
14977,3.0,ds474,False
14978,3.0,ns1575,False
14979,3.0,ds512,False
14980,3.0,ns1569,False
14981,3.0,ns1844,False
14982,3.0,ns1514,False
14983,3.0,as3724,False
14984,3.0,ns1830,False
14985,3.0,as5132,False
14986,3.0,as3607,False
14987,3.0,ns1501,False
14988,3.0,ns1838,False
14989,3.0,ds568,False
14990,3.0,ds390,False
14991,3.0,ns1469,False
14992,3.0,as5074,False
14993,3.0,ns1467,False
14994,3.0,ns1465,False
14995,3.0,ns145,False
14996,3.0,ns1449,False
14997,3.0,as3600,False
14998,3.0,as3752,False
14999,3.0,ds381,False
15000,3.0,ns1440,False
15001,3.0,as3599,False
15002,3.0,ds552,False
15003,3.0,ns182,False
15004,3.0,ns177,False
15005,3.0,as3625,False
15006,3.0,as3701,False
15007,3.0,ns1563,False
15008,3.0,ns1773,False
15009,3.0,ds519,False
15010,3.0,as5086,False
15011,3.0,ns1552,False
15012,3.0,ns1782,False
15013,3.0,as3627,False
15014,3.0,ns155,False
15015,3.0,ns1788,False
15016,3.0,as3718,False
15017,3.0,as3710,False
15018,3.0,ns1548,False
15019,3.0,ns1796,False
15020,3.0,as3712,False
15021,3.0,ns154,False
15022,3.0,ds400,False
15023,3.0,ns1813,False
15024,3.0,ns1526,False
15025,3.0,as5130,False
15026,3.0,ns2041,False
15027,3.0,ds291,False
15028,3.0,as521,False
15029,3.0,as4981,False
15030,3.0,ds780,False
15031,3.0,ns1042,False
15032,3.0,ns2250,False
15033,3.0,ds782,False
15034,3.0,ns104,False
15035,3.0,ns1034,False
15036,3.0,as3916,False
15037,3.0,as4989,False
15038,3.0,ns2255,False
15039,3.0,ds191,False
15040,3.0,as3920,False
15041,3.0,as3456,False
15042,3.0,ds792,False
15043,3.0,ns1014,False
15044,3.0,as5197,False
15045,3.0,ns2267,False
15046,3.0,ns1013,False
15047,3.0,ns2276,False
15048,3.0,ns101,False
15049,3.0,ns1002,False
15050,3.0,ns1,False
15051,3.0,as4996,False
15052,3.0,ds777,False
15053,3.0,ns1047,False
15054,3.0,ns1069,False
15055,3.0,ds756,False
15056,3.0,ns2219,False
15057,3.0,as5191,False
15058,3.0,ns2221,False
15059,3.0,ds205,False
15060,3.0,ns2223,False
15061,3.0,ds765,False
15062,3.0,ns1078,False
15063,3.0,as5000,False
15064,3.0,ns1066,False
15065,3.0,as5193,False
15066,3.0,ns1063,False
15067,3.0,ns2228,False
15068,3.0,as3903,False
15069,3.0,ns223,False
15070,3.0,ns2230,False
15071,3.0,ns106,False
15072,3.0,ds773,False
15073,3.0,as3905,False
15074,3.0,ns2238,False
15075,3.0,hs999,False
15076,3.0,ns2286,False
15077,3.0,ns2048,False
15078,3.0,ds80,False
15079,3.0,hs925,False
15080,3.0,hs921,False
15081,3.0,ds151,False
15082,3.0,as4964,False
15083,3.0,as4961,False
15084,3.0,as3419,False
15085,3.0,as3964,False
15086,3.0,ns2339,False
15087,3.0,ns234,False
15088,3.0,hs904,False
15089,3.0,hs902,False
15090,3.0,ds852,False
15091,3.0,ds853,False
15092,3.0,as4950,False
15093,3.0,ds147,False
15094,3.0,hs895,False
15095,3.0,ns2356,False
15096,3.0,ds1448,False
15097,3.0,ns2358,False
15098,3.0,as3969,False
15099,3.0,as5209,False
15100,3.0,as3955,False
15101,3.0,as5205,False
15102,3.0,ds157,False
15103,3.0,ds82,False
15104,3.0,ns229,False
15105,3.0,hs984,False
15106,3.0,as3443,False
15107,3.0,hs982,False
15108,3.0,as394,False
15109,3.0,as3940,False
15110,3.0,hs96,False
15111,3.0,ds172,False
15112,3.0,hs953,False
15113,3.0,as4979,False
15114,3.0,ds158,False
15115,3.0,as3428,False
15116,3.0,ns2309,False
15117,3.0,ds162,False
15118,3.0,ds161,False
15119,3.0,hs941,False
15120,3.0,hs939,False
15121,3.0,ns2320,False
15122,3.0,ns2322,False
15123,3.0,hs934,False
15124,3.0,as3892,False
15125,3.0,ns2216,False
15126,3.0,as5009,False
15127,3.0,ns2213,False
15128,3.0,as3517,False
15129,3.0,ns2081,False
15130,3.0,as5171,False
15131,3.0,ns1241,False
15132,3.0,ds687,False
15133,3.0,as3837,False
15134,3.0,ds272,False
15135,3.0,ns1237,False
15136,3.0,ns1235,False
15137,3.0,ns2101,False
15138,3.0,ns1233,False
15139,3.0,ns2103,False
15140,3.0,ds268,False
15141,3.0,ns1231,False
15142,3.0,ns123,False
15143,3.0,as3508,False
15144,3.0,ds695,False
15145,3.0,ns1227,False
15146,3.0,ds258,False
15147,3.0,ns1220,False
15148,3.0,ds7,False
15149,3.0,ns2079,False
15150,3.0,as3518,False
15151,3.0,ns2070,False
15152,3.0,as5166,False
15153,3.0,ns1285,False
15154,3.0,ds290,False
15155,3.0,ns205,False
15156,3.0,ns2050,False
15157,3.0,ns2051,False
15158,3.0,ns1277,False
15159,3.0,ns1276,False
15160,3.0,as382,False
15161,3.0,as3527,False
15162,3.0,ds676,False
15163,3.0,ns1254,False
15164,3.0,as3524,False
15165,3.0,ds677,False
15166,3.0,as3826,False
15167,3.0,ns1266,False
15168,3.0,ns2061,False
15169,3.0,as5168,False
15170,3.0,as3522,False
15171,3.0,ds678,False
15172,3.0,ds681,False
15173,3.0,as3503,False
15174,3.0,as3843,False
15175,3.0,ns1214,False
15176,3.0,ds226,False
15177,3.0,ds723,False
15178,3.0,ds233,False
15179,3.0,ds724,False
15180,3.0,ns2173,False
15181,3.0,ns1138,False
15182,3.0,ns2179,False
15183,3.0,as3487,False
15184,3.0,as5187,False
15185,3.0,ns2187,False
15186,3.0,ns2197,False
15187,3.0,ns1159,False
15188,3.0,ns2199,False
15189,3.0,ds732,False
15190,3.0,ns1131,False
15191,3.0,ds215,False
15192,3.0,ds737,False
15193,3.0,ns1115,False
15194,3.0,ns1114,False
15195,3.0,ns1111,False
15196,3.0,ns2212,False
15197,3.0,ns1157,False
15198,3.0,ns1165,False
15199,3.0,ns2129,False
15200,3.0,ns215,False
15201,3.0,ns1210,False
15202,3.0,ns1206,False
15203,3.0,ns2141,False
15204,3.0,ds701,False
15205,3.0,as3849,False
15206,3.0,ns2144,False
15207,3.0,as3851,False
15208,3.0,ds249,False
15209,3.0,as3852,False
15210,3.0,ds702,False
15211,3.0,ns2163,False
15212,3.0,ns2152,False
15213,3.0,ds706,False
15214,3.0,as5017,False
15215,3.0,ds710,False
15216,3.0,ns2156,False
15217,3.0,ns1177,False
15218,3.0,ns1172,False
15219,3.0,ns117,False
15220,3.0,as3866,False
15221,3.0,hs2856,False
15222,3.0,as5112,False
15223,3.0,hs2481,False
15224,3.0,hs2449,False
15225,3.0,hs2446,False
15226,3.0,hs2029,False
15227,3.0,hs203,False
15228,3.0,hs2441,False
15229,3.0,as5410,False
15230,3.0,as5411,False
15231,3.0,as4371,False
15232,3.0,as469,False
15233,3.0,as9576,False
15234,3.0,hs2030,False
15235,3.0,as9570,False
15236,3.0,hs243,False
15237,3.0,hs2427,False
15238,3.0,hs2036,False
15239,3.0,ns3682,False
15240,3.0,as3046,False
15241,3.0,as4496,False
15242,3.0,hs1784,False
15243,3.0,as4498,False
15244,3.0,as9601,False
15245,3.0,as9413,False
15246,3.0,hs1500,False
15247,3.0,hs2477,False
15248,3.0,hs174,False
15249,3.0,ns369,False
15250,3.0,as305,False
15251,3.0,hs247,False
15252,3.0,hs2016,False
15253,3.0,as2924,False
15254,3.0,hs1507,False
15255,3.0,hs2019,False
15256,3.0,as4362,False
15257,3.0,ns3356,False
15258,3.0,as4364,False
15259,3.0,hs2424,False
15260,3.0,hs1527,False
15261,3.0,as9415,False
15262,3.0,as4381,False
15263,3.0,hs2382,False
15264,3.0,as9424,False
15265,3.0,hs2379,False
15266,3.0,ns3665,False
15267,3.0,ns3402,False
15268,3.0,hs2041,False
15269,3.0,hs2377,False
15270,3.0,ns3407,False
15271,3.0,hs2376,False
15272,3.0,as9558,False
15273,3.0,hs1557,False
15274,3.0,hs237,False
15275,3.0,as9557,False
15276,3.0,hs2044,False
15277,3.0,as4399,False
15278,3.0,hs2385,False
15279,3.0,hs2388,False
15280,3.0,hs1549,False
15281,3.0,as9416,False
15282,3.0,as4383,False
15283,3.0,ns368,False
15284,3.0,as9565,False
15285,3.0,as4384,False
15286,3.0,ns3390,False
15287,3.0,as4680,False
15288,3.0,ns3393,False
15289,3.0,hs2390,False
15290,3.0,ns3394,False
15291,3.0,as3036,False
15292,3.0,hs1730,False
15293,3.0,hs24,False
15294,3.0,as9418,False
15295,3.0,hs1543,False
15296,3.0,ns3338,False
15297,3.0,as9609,False
15298,3.0,as4359,False
15299,3.0,as9628,False
15300,3.0,as940,False
15301,3.0,as9644,False
15302,3.0,ns3271,False
15303,3.0,hs1961,False
15304,3.0,as9402,False
15305,3.0,hs2542,False
15306,3.0,ns3283,False
15307,3.0,ns3286,False
15308,3.0,as4339,False
15309,3.0,hs1472,False
15310,3.0,as2918,False
15311,3.0,hs1967,False
15312,3.0,hs1476,False
15313,3.0,as4342,False
15314,3.0,ns3293,False
15315,3.0,as4527,False
15316,3.0,as459,False
15317,3.0,ns3263,False
15318,3.0,hs1461,False
15319,3.0,as4319,False
15320,3.0,hs1446,False
15321,3.0,as4704,False
15322,3.0,hs1953,False
15323,3.0,as4332,False
15324,3.0,hs2563,False
15325,3.0,hs1954,False
15326,3.0,as94,False
15327,3.0,ns326,False
15328,3.0,hs2558,False
15329,3.0,as548,False
15330,3.0,ns3720,False
15331,3.0,ns3260,False
15332,3.0,ns3262,False
15333,3.0,ns3295,False
15334,3.0,hs1972,False
15335,3.0,hs1672,False
15336,3.0,hs2526,False
15337,3.0,as962,False
15338,3.0,hs2495,False
15339,3.0,as306,False
15340,3.0,as4354,False
15341,3.0,as4355,False
15342,3.0,as9614,False
15343,3.0,hs2487,False
15344,3.0,hs1750,False
15345,3.0,as9613,False
15346,3.0,ns3333,False
15347,3.0,hs2006,False
15348,3.0,ns3695,False
15349,3.0,as3056,False
15350,3.0,as2921,False
15351,3.0,hs1743,False
15352,3.0,ns3321,False
15353,3.0,hs2002,False
15354,3.0,ns3319,False
15355,3.0,hs148,False
15356,3.0,hs2525,False
15357,3.0,hs2521,False
15358,3.0,as4518,False
15359,3.0,hs2511,False
15360,3.0,hs251,False
15361,3.0,as9622,False
15362,3.0,hs2505,False
15363,3.0,hs2496,False
15364,3.0,hs1759,False
15365,3.0,hs1993,False
15366,3.0,hs1489,False
15367,3.0,hs1755,False
15368,3.0,as9408,False
15369,3.0,as4506,False
15370,3.0,as4662,False
15371,3.0,as9554,False
15372,3.0,hs2363,False
15373,3.0,hs2187,False
15374,3.0,hs2220,False
15375,3.0,as4638,False
15376,3.0,as5463,False
15377,3.0,hs2211,False
15378,3.0,as445,False
15379,3.0,as4631,False
15380,3.0,as5448,False
15381,3.0,as4451,False
15382,3.0,as9463,False
15383,3.0,hs220,False
15384,3.0,as2980,False
15385,3.0,hs2198,False
15386,3.0,as4628,False
15387,3.0,as4458,False
15388,3.0,hs1654,False
15389,3.0,hs2228,False
15390,3.0,as2955,False
15391,3.0,hs2232,False
15392,3.0,hs2249,False
15393,3.0,as9515,False
15394,3.0,hs161,False
15395,3.0,as4431,False
15396,3.0,as4644,False
15397,3.0,as5441,False
15398,3.0,hs1622,False
15399,3.0,hs1627,False
15400,3.0,hs2236,False
15401,3.0,ns3506,False
15402,3.0,hs1707,False
15403,3.0,as4611,False
15404,3.0,ns3510,False
15405,3.0,hs2237,False
15406,3.0,hs2102,False
15407,3.0,as2957,False
15408,3.0,as545,False
15409,3.0,as9456,False
15410,3.0,ns3541,False
15411,3.0,hs2162,False
15412,3.0,as2963,False
15413,3.0,hs2159,False
15414,3.0,ns3581,False
15415,3.0,hs169,False
15416,3.0,hs1689,False
15417,3.0,as9488,False
15418,3.0,hs2152,False
15419,3.0,hs1664,False
15420,3.0,as4623,False
15421,3.0,hs1687,False
15422,3.0,hs2122,False
15423,3.0,hs2137,False
15424,3.0,ns3579,False
15425,3.0,as9472,False
15426,3.0,hs2163,False
15427,3.0,hs1696,False
15428,3.0,hs2164,False
15429,3.0,as4461,False
15430,3.0,ns3542,False
15431,3.0,hs1658,False
15432,3.0,as296,False
15433,3.0,hs17,False
15434,3.0,hs2180,False
15435,3.0,hs2107,False
15436,3.0,ns3585,False
15437,3.0,as9495,False
15438,3.0,hs2108,False
15439,3.0,as2972,False
15440,3.0,as4625,False
15441,3.0,hs1697,False
15442,3.0,ns3552,False
15443,3.0,hs2165,False
15444,3.0,as2996,False
15445,3.0,as4423,False
15446,3.0,hs2048,False
15447,3.0,hs159,False
15448,3.0,hs2065,False
15449,3.0,as9548,False
15450,3.0,hs2340,False
15451,3.0,as2939,False
15452,3.0,hs2339,False
15453,3.0,hs2067,False
15454,3.0,as4603,False
15455,3.0,as9544,False
15456,3.0,ns3444,False
15457,3.0,as3011,False
15458,3.0,as4407,False
15459,3.0,ns363,False
15460,3.0,hs2330,False
15461,3.0,hs2327,False
15462,3.0,ns345,False
15463,3.0,hs2341,False
15464,3.0,ns3426,False
15465,3.0,as4656,False
15466,3.0,hs1564,False
15467,3.0,ns3654,False
15468,3.0,ns3653,False
15469,3.0,hs2360,False
15470,3.0,as460,False
15471,3.0,as4600,False
15472,3.0,hs1562,False
